3.59 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
7.18 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
10.77 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
14.36 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
17.95 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
21.54 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
25.13 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
28.72 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
32.31 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
35.9 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
39.49 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
43.08 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
46.67 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
50.26 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
53.85 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
57.44 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
61.03 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
64.62 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
68.21 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
71.8 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
75.39 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
78.98 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
82.57 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
86.16 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
89.75 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
93.34 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
96.93 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
100.52 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
104.11 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
107.7 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
111.29 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
114.88 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
118.47 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
122.06 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
125.65 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
129.24 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
132.83 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
136.42 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
140.01 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
143.6 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
147.19 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
150.78 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
154.37 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
157.96 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
161.55 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
165.14 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
168.73 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
172.32 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
175.91 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
179.5 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
183.09 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
186.68 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
190.27 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
193.86 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
197.45 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
201.04 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
204.63 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
