0 	0 	0 	
0.0100049 	0 	0 	
0.0100099 	0 	0 	
0.0100149 	0 	0 	
0.0100199 	0 	0 	
0.0100249 	0 	0 	
0.0100299 	0 	0 	
0.0100349 	0 	0 	
0.0100399 	0 	0 	
0.0100449 	0 	0 	
0.0100499 	0 	0 	
0.0100549 	0 	0 	
0.0100599 	0 	0 	
0.0100649 	0 	0 	
0.0100699 	0 	0 	
0.0100749 	0 	0 	
0.0100799 	0 	0 	
0.0100849 	0 	0 	
0.0100899 	0 	0 	
0.0100949 	0 	0 	
0.0100999 	0 	0 	
0.0101049 	0 	0 	
0.0101099 	0 	0 	
0.0101149 	0 	0 	
0.0101199 	0 	0 	
0.0101249 	0 	0 	
0.0101299 	0 	0 	
0.0101349 	0 	0 	
0.0101399 	0 	0 	
0.0101449 	0 	0 	
0.0101499 	0 	0 	
0.0101549 	0 	0 	
0.0101599 	0 	0 	
0.0101649 	0 	0 	
0.0101699 	0 	0 	
0.0101749 	0 	0 	
0.0101799 	0 	0 	
0.0101849 	0 	0 	
0.0101899 	0 	0 	
0.0101949 	0 	0 	
0.0101999 	0 	0 	
0.0102049 	0 	0 	
0.0102099 	0 	0 	
0.0102149 	0 	0 	
0.0102199 	0 	0 	
0.0102249 	0 	0 	
0.0102299 	0 	0 	
0.0102349 	0 	0 	
0.0102399 	0 	0 	
0.0102449 	0 	0 	
0.0102499 	0 	0 	
0.0102549 	0 	0 	
0.0102599 	0 	0 	
0.0102649 	0 	0 	
0.0102699 	0 	0 	
0.0102749 	0 	0 	
0.0102799 	0 	0 	
0.0102849 	0 	0 	
0.0102899 	0 	0 	
0.0102949 	0 	0 	
0.0102999 	0 	0 	
0.0103049 	0 	0 	
0.0103099 	0 	0 	
0.0103149 	0 	0 	
0.0103199 	0 	0 	
0.0103249 	0 	0 	
0.0103299 	0 	0 	
0.0103349 	0 	0 	
0.0103399 	0 	0 	
0.0103449 	0 	0 	
0.0103499 	0 	0 	
0.0103549 	0 	0 	
0.0103599 	0 	0 	
0.0103649 	0 	0 	
0.0103699 	0 	0 	
0.0103749 	0 	0 	
0.0103799 	0 	0 	
0.0103849 	0 	0 	
0.0103899 	0 	0 	
0.0103949 	0 	0 	
0.0103999 	0 	0 	
0.0104049 	0 	0 	
0.0104099 	0 	0 	
0.0104149 	0 	0 	
0.0104199 	0 	0 	
0.0104249 	0 	0 	
0.0104299 	0 	0 	
0.0104349 	0 	0 	
0.0104399 	0 	0 	
0.0104449 	0 	0 	
0.0104499 	0 	0 	
0.0104549 	0 	0 	
0.0104599 	0 	0 	
0.0104649 	0 	0 	
0.0104699 	0 	0 	
0.0104749 	0 	0 	
0.0104799 	0 	0 	
0.0104849 	0 	0 	
0.0104899 	0 	0 	
0.0104949 	0 	0 	
0.0104999 	0 	0 	
0.0105049 	0 	0 	
0.0105099 	0 	0 	
0.0105149 	0 	0 	
0.0105199 	0 	0 	
0.0105249 	0 	0 	
0.0105299 	0 	0 	
0.0105349 	0 	0 	
0.0105399 	0 	0 	
0.0105449 	0 	0 	
0.0105499 	0 	0 	
0.0105549 	0 	0 	
0.0105599 	0 	0 	
0.0105649 	0 	0 	
0.0105699 	0 	0 	
0.0105749 	0 	0 	
0.0105799 	0 	0 	
0.0105849 	0 	0 	
0.0105899 	0 	0 	
0.0105949 	0 	0 	
0.0105999 	0 	0 	
0.0106049 	0 	0 	
0.0106099 	0 	0 	
0.0106149 	0 	0 	
0.0106199 	0 	0 	
0.0106249 	0 	0 	
0.0106299 	0 	0 	
0.0106349 	0 	0 	
0.0106399 	0 	0 	
0.0106449 	0 	0 	
0.0106499 	0 	0 	
0.0106549 	0 	0 	
0.0106599 	0 	0 	
0.0106649 	0 	0 	
0.0106699 	0 	0 	
0.0106749 	0 	0 	
0.0106799 	0 	0 	
0.0106849 	0 	0 	
0.0106899 	0 	0 	
0.0106949 	0 	0 	
0.0106999 	0 	0 	
0.0107049 	0 	0 	
0.0107099 	0 	0 	
0.0107149 	0 	0 	
0.0107199 	0 	0 	
0.0107249 	0 	0 	
0.0107299 	0 	0 	
0.0107349 	0 	0 	
0.0107399 	0 	0 	
0.0107449 	0 	0 	
0.0107499 	0 	0 	
0.0107549 	0 	0 	
0.0107599 	0 	0 	
0.0107649 	0 	0 	
0.0107699 	0 	0 	
0.0107749 	0 	0 	
0.0107799 	0 	0 	
0.0107849 	0 	0 	
0.0107899 	0 	0 	
0.0107949 	0 	0 	
0.0107999 	0 	0 	
0.0108049 	0 	0 	
0.0108099 	0 	0 	
0.0108149 	0 	0 	
0.0108199 	0 	0 	
0.0108249 	0 	0 	
0.0108299 	0 	0 	
0.0108349 	0 	0 	
0.0108399 	0 	0 	
0.0108449 	0 	0 	
0.0108499 	0 	0 	
0.0108549 	0 	0 	
0.0108599 	0 	0 	
0.0108649 	0 	0 	
0.0108699 	0 	0 	
0.0108749 	0 	0 	
0.0108799 	0 	0 	
0.0108849 	0 	0 	
0.0108899 	0 	0 	
0.0108949 	0 	0 	
0.0108999 	0 	0 	
0.0109049 	0 	0 	
0.0109099 	0 	0 	
0.0109149 	0 	0 	
0.0109199 	0 	0 	
0.0109249 	0 	0 	
0.0109299 	0 	0 	
0.0109349 	0 	0 	
0.0109399 	0 	0 	
0.0109449 	0 	0 	
0.0109499 	0 	0 	
0.0109549 	0 	0 	
0.0109599 	0 	0 	
0.0109649 	0 	0 	
0.0109699 	0 	0 	
0.0109749 	0 	0 	
0.0109799 	0 	0 	
0.0109849 	0 	0 	
0.0109899 	0 	0 	
0.0109949 	0 	0 	
0.0109999 	0 	0 	
0.0110049 	0 	0 	
0.0110099 	0 	0 	
0.0110149 	0 	0 	
0.0110199 	0 	0 	
0.0110249 	0 	0 	
0.0110299 	0 	0 	
0.0110349 	0 	0 	
0.0110399 	0 	0 	
0.0110449 	0 	0 	
0.0110499 	0 	0 	
0.0110549 	0 	0 	
0.0110599 	0 	0 	
0.0110649 	0 	0 	
0.0110699 	0 	0 	
0.0110749 	0 	0 	
0.0110799 	0 	0 	
0.0110849 	0 	0 	
0.0110899 	0 	0 	
0.0110949 	0 	0 	
0.0110999 	0 	0 	
0.0111049 	0 	0 	
0.0111099 	0 	0 	
0.0111149 	0 	0 	
0.0111199 	0 	0 	
0.0111249 	0 	0 	
0.0111299 	0 	0 	
0.0111349 	0 	0 	
0.0111399 	0 	0 	
0.0111449 	0 	0 	
0.0111499 	0 	0 	
0.0111549 	0 	0 	
0.0111599 	0 	0 	
0.0111649 	0 	0 	
0.0111699 	0 	0 	
0.0111749 	0 	0 	
0.0111799 	0 	0 	
0.0111849 	0 	0 	
0.0111899 	0 	0 	
0.0111949 	0 	0 	
0.0111999 	0 	0 	
0.0112049 	0 	0 	
0.0112099 	0 	0 	
0.0112149 	0 	0 	
0.0112199 	0 	0 	
0.0112249 	0 	0 	
0.0112299 	0 	0 	
0.0112349 	0 	0 	
0.0112399 	0 	0 	
0.0112449 	0 	0 	
0.0112499 	0 	0 	
0.0112549 	0 	0 	
0.0112599 	0 	0 	
0.0112649 	0 	0 	
0.0112699 	0 	0 	
0.0112749 	0 	0 	
0.0112799 	0 	0 	
0.0112849 	0 	0 	
0.0112899 	0 	0 	
0.0112949 	0 	0 	
0.0112999 	0 	0 	
0.0113049 	0 	0 	
0.0113099 	0 	0 	
0.0113149 	0 	0 	
0.0113199 	0 	0 	
0.0113249 	0 	0 	
0.0113299 	0 	0 	
0.0113349 	0 	0 	
0.0113399 	0 	0 	
0.0113449 	0 	0 	
0.0113499 	0 	0 	
0.0113549 	0 	0 	
0.0113599 	0 	0 	
0.0113649 	0 	0 	
0.0113699 	0 	0 	
0.0113749 	0 	0 	
0.0113799 	0 	0 	
0.0113849 	0 	0 	
0.0113899 	0 	0 	
0.0113949 	0 	0 	
0.0113999 	0 	0 	
0.0114049 	0 	0 	
0.0114099 	0 	0 	
0.0114149 	0 	0 	
0.0114199 	0 	0 	
0.0114249 	0 	0 	
0.0114299 	0 	0 	
0.0114349 	0 	0 	
0.0114399 	0 	0 	
0.0114449 	0 	0 	
